Time,Heart_beat, Speed
1422082566.000000,138,0.000000
1422082567.000000,139,0.000000
1422082572.000000,140,0.000000
1422082578.000000,141,0.000000
1422082584.000000,140,0.000000
1422082590.000000,137,0.000000
1422082592.000000,134,0.000000
1422082597.000000,134,0.000000
1422082601.000000,131,0.000000
1422082607.000000,131,0.480000
1422082611.000000,128,0.000000
1422082616.000000,128,0.000000
1422082624.000000,130,0.000000
1422082627.000000,130,1.120000
1422082630.000000,130,0.000000
1422082631.000000,130,1.290000
1422082634.000000,132,0.000000
1422082641.000000,134,1.160000
1422082642.000000,134,0.450000
1422082649.000000,137,0.710000
1422082655.000000,137,0.000000
1422082656.000000,138,1.320000
1422082659.000000,139,2.660000
1422082663.000000,139,1.680000
1422082664.000000,139,1.240000
1422082666.000000,141,4.060000
1422082668.000000,143,3.520000
1422082670.000000,145,3.920000
1422082671.000000,146,4.620000
1422082672.000000,148,3.940000
1422082673.000000,148,0.930000
1422082675.000000,150,2.350000
1422082676.000000,151,0.000000
1422082677.000000,152,1.230000
1422082679.000000,152,1.450000
1422082681.000000,154,3.320000
1422082683.000000,156,2.830000
1422082685.000000,156,2.470000
1422082689.000000,155,2.570000
1422082692.000000,155,3.310000
1422082694.000000,155,2.840000
1422082695.000000,155,2.540000
1422082696.000000,155,3.670000
1422082700.000000,156,0.760000
1422082703.000000,157,2.800000
1422082704.000000,157,3.150000
1422082707.000000,158,2.310000
1422082710.000000,158,2.700000
1422082713.000000,157,3.330000
1422082716.000000,157,1.920000
1422082720.000000,158,3.190000
1422082723.000000,161,3.170000
1422082725.000000,163,5.950000
1422082726.000000,165,6.540000
1422082728.000000,168,3.060000
1422082731.000000,172,2.550000
1422082732.000000,173,3.260000
1422082734.000000,174,0.980000
1422082737.000000,174,3.140000
1422082740.000000,173,2.560000
1422082741.000000,173,3.060000
1422082744.000000,171,3.650000
1422082746.000000,170,3.020000
1422082749.000000,170,3.710000
1422082752.000000,169,0.930000
1422082754.000000,169,2.610000
1422082755.000000,169,2.960000
1422082758.000000,170,5.230000
1422082759.000000,171,4.750000
1422082762.000000,173,4.400000
1422082765.000000,175,0.490000
1422082766.000000,175,1.330000
1422082768.000000,174,2.970000
1422082772.000000,173,3.020000
1422082773.000000,173,3.660000
1422082778.000000,171,2.350000
1422082779.000000,170,1.550000
1422082781.000000,169,0.550000
1422082787.000000,167,2.370000
1422082791.000000,165,1.010000
1422082796.000000,163,0.610000
1422082797.000000,162,1.160000
1422082799.000000,161,1.500000
1422082800.000000,160,2.330000
1422082804.000000,162,4.960000
1422082806.000000,164,5.670000
1422082807.000000,165,5.810000
1422082809.000000,168,5.260000
1422082812.000000,171,4.200000
1422082813.000000,172,4.730000
1422082815.000000,173,3.370000
1422082816.000000,173,3.200000
1422082819.000000,172,1.330000
1422082820.000000,171,2.450000
1422082822.000000,171,2.090000
1422082825.000000,170,3.210000
1422082828.000000,169,2.290000
1422082831.000000,170,1.280000
1422082834.000000,170,2.060000
1422082835.000000,170,2.590000
1422082839.000000,168,2.550000
1422082840.000000,167,2.200000
1422082843.000000,166,4.050000
1422082846.000000,167,1.880000
1422082847.000000,166,1.880000
1422082848.000000,166,1.930000
1422082849.000000,165,1.930000
1422082850.000000,165,2.300000
1422082852.000000,165,2.160000
1422082857.000000,163,0.000000
1422082861.000000,162,1.120000
1422082862.000000,162,0.520000
1422082863.000000,162,1.150000
1422082866.000000,160,2.250000
1422082870.000000,158,2.640000
1422082871.000000,157,2.390000
1422082874.000000,155,2.260000
1422082875.000000,155,1.410000
1422082878.000000,157,1.550000
1422082879.000000,157,1.550000
1422082880.000000,158,3.310000
1422082882.000000,161,2.560000
1422082884.000000,162,3.440000
1422082888.000000,162,3.680000
1422082891.000000,161,1.830000
1422082893.000000,161,2.890000
1422082894.000000,161,3.530000
1422082899.000000,161,2.540000
1422082903.000000,160,1.770000
1422082906.000000,161,0.000000
1422082907.000000,161,1.680000
1422082909.000000,163,3.670000
1422082910.000000,163,3.740000
1422082912.000000,165,1.660000
1422082913.000000,167,1.450000
1422082914.000000,168,2.240000
1422082916.000000,171,3.630000
1422082918.000000,172,3.390000
1422082920.000000,172,2.760000
1422082921.000000,172,2.720000
1422082922.000000,172,2.970000
1422082925.000000,172,2.790000
1422082926.000000,172,2.220000
1422082930.000000,172,0.770000
1422082931.000000,171,2.850000
1422082933.000000,171,2.730000
1422082935.000000,172,2.250000
1422082937.000000,171,0.970000
1422082940.000000,170,1.470000
1422082943.000000,167,1.930000
1422082944.000000,166,2.300000
1422082946.000000,163,2.020000
1422082948.000000,161,2.440000
1422082951.000000,158,2.070000
1422082955.000000,156,1.750000
1422082959.000000,156,1.090000
1422082961.000000,156,0.000000
1422082962.000000,156,1.040000
1422082964.000000,156,1.350000
1422082966.000000,155,0.000000
1422082969.000000,152,0.660000
1422082970.000000,152,3.230000
1422082971.000000,151,3.340000
1422082973.000000,151,2.620000
1422082974.000000,150,2.130000
1422082977.000000,149,1.510000
1422082981.000000,151,1.110000
1422082983.000000,152,4.350000
1422082984.000000,154,4.500000
1422082986.000000,158,4.940000
1422082987.000000,161,4.940000
1422082988.000000,164,5.020000
1422082990.000000,168,3.970000
1422082991.000000,170,3.930000
1422082992.000000,172,4.170000
1422082993.000000,174,4.170000
1422082994.000000,175,3.680000
1422082995.000000,175,3.080000
1422082998.000000,174,3.420000
1422083001.000000,171,3.680000
1422083004.000000,169,3.500000
1422083006.000000,168,3.170000
1422083008.000000,167,3.560000
1422083011.000000,169,1.720000
1422083015.000000,172,0.520000
1422083017.000000,171,1.250000
1422083019.000000,170,0.940000
1422083020.000000,170,1.330000
1422083022.000000,169,1.910000
1422083026.000000,167,2.230000
1422083027.000000,166,1.820000
1422083030.000000,164,0.890000
1422083031.000000,165,2.130000
1422083033.000000,166,2.250000
1422083036.000000,167,1.310000
1422083037.000000,167,1.320000
1422083040.000000,168,2.060000
1422083043.000000,165,0.850000
1422083044.000000,165,0.720000
1422083047.000000,163,1.350000
1422083048.000000,163,2.460000
1422083053.000000,162,3.340000
1422083056.000000,162,2.870000
1422083059.000000,163,0.500000
1422083061.000000,163,2.670000
1422083062.000000,163,3.120000
1422083067.000000,161,3.070000
1422083070.000000,160,2.180000
1422083073.000000,158,0.890000
1422083078.000000,157,0.000000
1422083084.000000,154,1.410000
1422083085.000000,154,2.300000
1422083088.000000,151,2.710000
1422083090.000000,150,2.940000
1422083094.000000,150,1.400000
1422083098.000000,151,2.340000
1422083102.000000,151,2.630000
1422083105.000000,152,4.650000
1422083108.000000,151,2.970000
1422083110.000000,152,1.510000
1422083115.000000,155,3.200000
1422083118.000000,155,2.560000
1422083119.000000,155,2.050000
1422083120.000000,154,2.030000
1422083123.000000,154,2.630000
1422083126.000000,155,2.410000
1422083129.000000,157,3.580000
1422083131.000000,159,1.550000
1422083137.000000,160,2.770000
1422083142.000000,157,2.350000
1422083145.000000,155,1.530000
1422083148.000000,155,0.990000
1422083151.000000,154,1.470000
1422083153.000000,152,0.710000
1422083155.000000,151,0.910000
1422083158.000000,150,0.860000
1422083160.000000,148,1.310000
1422083163.000000,147,1.000000
1422083166.000000,146,1.760000
1422083168.000000,145,1.550000
1422083171.000000,144,1.170000
1422083175.000000,143,1.330000
1422083176.000000,142,1.880000
1422083178.000000,141,1.050000
1422083180.000000,140,0.770000
1422083184.000000,140,2.360000
1422083186.000000,140,2.100000
1422083187.000000,140,3.030000
1422083190.000000,142,5.600000
1422083191.000000,143,4.970000
1422083192.000000,144,3.880000
1422083193.000000,144,3.160000
1422083195.000000,146,0.970000
1422083196.000000,147,1.770000
1422083200.000000,150,3.170000
1422083204.000000,150,2.290000
1422083205.000000,151,2.910000
1422083208.000000,153,3.960000
1422083209.000000,153,3.450000
1422083211.000000,153,3.520000
1422083212.000000,152,2.700000
1422083215.000000,152,3.260000
1422083217.000000,152,3.220000
1422083218.000000,151,2.900000
1422083220.000000,151,3.580000
1422083222.000000,151,3.060000
1422083224.000000,152,2.540000
1422083225.000000,151,2.130000
1422083230.000000,150,0.620000
1422083231.000000,150,1.810000
1422083233.000000,150,1.700000
1422083234.000000,150,1.400000
1422083236.000000,152,1.210000
1422083237.000000,152,1.850000
1422083239.000000,153,2.190000
1422083242.000000,152,2.410000
1422083243.000000,151,2.450000
1422083246.000000,148,2.650000
1422083247.000000,148,2.120000
1422083251.000000,146,1.510000
1422083252.000000,145,1.250000
1422083256.000000,145,0.560000
1422083259.000000,145,0.950000
1422083261.000000,145,2.180000
1422083264.000000,146,2.610000
1422083267.000000,145,0.940000
1422083270.000000,146,1.580000
1422083272.000000,146,1.180000
1422083275.000000,146,1.060000
1422083278.000000,145,2.300000
1422083279.000000,145,0.730000
1422083281.000000,147,1.210000
1422083283.000000,146,0.000000
1422083284.000000,145,1.140000
1422083287.000000,144,2.530000
1422083291.000000,144,0.900000
1422083295.000000,145,0.000000
1422083296.000000,145,0.980000
1422083300.000000,145,0.000000
1422083305.000000,145,1.200000
1422083308.000000,142,1.350000
1422083310.000000,141,0.520000
1422083314.000000,140,1.530000
1422083316.000000,141,2.620000
1422083320.000000,141,3.240000
1422083323.000000,140,2.050000
1422083326.000000,140,0.960000
1422083330.000000,142,4.990000
1422083332.000000,144,1.430000
1422083333.000000,147,3.910000
1422083334.000000,149,3.380000
1422083335.000000,152,4.730000
1422083336.000000,155,3.950000
1422083337.000000,157,3.650000
1422083338.000000,159,2.220000
1422083339.000000,161,1.900000
1422083342.000000,163,0.500000
1422083343.000000,163,2.760000
1422083345.000000,164,1.270000
1422083348.000000,165,1.070000
1422083349.000000,165,2.060000
1422083352.000000,165,3.350000
1422083353.000000,165,3.350000
1422083357.000000,164,2.150000
1422083361.000000,161,1.910000
1422083362.000000,160,1.080000
1422083363.000000,160,1.900000
1422083366.000000,157,0.000000
1422083371.000000,156,1.920000
1422083373.000000,156,1.390000
1422083375.000000,155,0.810000
1422083376.000000,154,2.380000
1422083378.000000,155,3.510000
1422083380.000000,156,1.200000
1422083382.000000,157,5.320000
1422083385.000000,161,3.850000
1422083388.000000,164,1.220000
1422083390.000000,167,3.270000
1422083392.000000,168,0.870000
1422083394.000000,168,1.800000
1422083396.000000,168,1.150000
1422083398.000000,169,1.850000
1422083399.000000,168,0.590000
1422083407.000000,168,0.730000
1422083408.000000,168,3.220000
1422083409.000000,169,5.410000
1422083412.000000,169,5.070000
1422083413.000000,169,5.060000
1422083415.000000,170,4.560000
1422083417.000000,171,1.950000
1422083419.000000,171,2.730000
1422083420.000000,172,2.150000
1422083423.000000,174,1.270000
1422083424.000000,175,0.780000
1422083425.000000,175,3.870000
1422083426.000000,175,3.800000
1422083429.000000,176,0.000000
1422083431.000000,175,1.000000
1422083434.000000,174,0.930000
1422083437.000000,174,1.160000
1422083438.000000,174,0.870000
1422083439.000000,173,1.120000
1422083441.000000,173,2.840000
1422083443.000000,174,1.610000
1422083446.000000,175,1.830000
1422083449.000000,177,1.870000
1422083450.000000,176,2.260000
1422083453.000000,175,1.100000
1422083456.000000,177,2.130000
1422083459.000000,179,1.990000
1422083460.000000,179,1.890000
1422083462.000000,179,1.270000
1422083464.000000,179,1.790000
1422083467.000000,178,1.040000
1422083472.000000,177,0.000000
1422083473.000000,176,1.550000
1422083475.000000,176,0.000000
1422083477.000000,176,0.980000
1422083479.000000,175,0.000000
1422083485.000000,172,0.000000
1422083488.000000,169,0.000000
1422083489.000000,168,1.440000
1422083492.000000,167,1.580000
1422083495.000000,164,1.970000
1422083497.000000,162,1.450000
1422083500.000000,159,1.070000
1422083502.000000,158,1.310000
1422083507.000000,157,1.050000
1422083508.000000,156,0.820000
1422083510.000000,153,0.000000
1422083515.000000,150,0.000000
1422083516.000000,150,0.000000
1422083520.000000,146,0.000000
1422083522.000000,145,0.000000
1422083525.000000,142,0.000000
1422083541.000000,142,0.000000
1422083543.000000,139,0.000000
1422083546.000000,136,0.000000
1422083548.000000,132,0.000000
1422083549.000000,129,0.000000
1422083551.000000,126,0.000000
1422083552.000000,125,0.000000
1422083560.000000,125,0.000000
1422083563.000000,125,0.000000
1422083573.000000,122,0.000000
1422083575.000000,119,0.000000
1422083598.000000,119,0.000000
1422083603.000000,122,1.260000
1422083605.000000,125,1.160000
1422083607.000000,127,1.360000
1422083609.000000,130,1.460000
1422083612.000000,130,0.980000
1422083616.000000,133,1.880000
1422083617.000000,133,1.470000
1422083621.000000,133,0.000000
1422083627.000000,132,0.000000
1422083628.000000,131,0.000000
1422083636.000000,133,1.120000
1422083637.000000,133,1.260000
1422083641.000000,132,0.000000
1422083643.000000,131,0.000000
1422083646.000000,128,0.000000
1422083649.000000,125,0.000000
1422083651.000000,125,0.000000
1422083667.000000,126,0.000000
1422083669.000000,122,0.000000
1422083680.000000,119,0.000000
1422083684.000000,119,0.000000
1422083688.000000,116,0.510000
1422083689.000000,116,1.570000
1422083691.000000,119,1.920000
1422083694.000000,122,2.000000
1422083696.000000,122,0.620000
1422083701.000000,122,0.680000
1422083705.000000,123,1.280000
1422083706.000000,124,1.420000
1422083708.000000,124,1.220000
1422083711.000000,126,0.000000
1422083716.000000,129,0.000000
1422083720.000000,126,0.000000
1422083721.000000,125,0.000000
1422083725.000000,121,0.000000
1422083727.000000,117,0.000000
1422083729.000000,114,0.000000
1422083732.000000,114,0.000000
1422083739.000000,111,0.000000
1422083744.000000,114,0.000000
1422083748.000000,113,0.000000
1422083764.000000,115,0.000000
1422083768.000000,114,0.000000
1422083782.000000,111,0.000000
1422083783.000000,111,0.000000
1422083795.000000,110,0.000000
1422083799.000000,113,0.000000
1422083801.000000,113,0.000000
1422083802.000000,113,0.000000
1422083808.000000,114,0.000000
1422083814.000000,116,0.000000
1422083824.000000,114,0.000000
1422083831.000000,110,0.000000
1422083843.000000,107,0.000000
1422083845.000000,108,0.000000
1422083851.000000,105,0.000000
1422083857.000000,108,0.000000
1422083862.000000,105,0.000000
1422083870.000000,106,0.000000
1422083877.000000,109,0.000000
1422083882.000000,105,0.000000
1422083891.000000,106,0.000000
1422083908.000000,109,0.000000
1422083913.000000,105,0.000000
1422083916.000000,107,1.170000
1422083917.000000,109,1.440000
1422083918.000000,112,0.940000
1422083919.000000,115,1.050000
1422083921.000000,118,0.000000
1422083922.000000,120,1.620000
1422083923.000000,120,1.440000
1422083925.000000,121,2.090000
1422083927.000000,120,2.370000
1422083929.000000,122,2.190000
1422083930.000000,122,1.200000
1422083932.000000,125,1.140000
1422083933.000000,127,1.070000
1422083935.000000,132,2.570000
1422083936.000000,134,0.000000
1422083937.000000,137,0.630000
1422083938.000000,139,2.550000
1422083939.000000,141,4.300000
1422083940.000000,144,4.150000
1422083942.000000,147,3.580000
1422083943.000000,148,2.510000
1422083945.000000,150,2.050000
1422083947.000000,151,3.530000
1422083950.000000,153,2.820000
1422083951.000000,154,2.370000
1422083953.000000,156,3.270000
1422083954.000000,157,3.670000
1422083955.000000,158,4.150000
1422083957.000000,158,2.150000
1422083958.000000,158,2.080000
1422083961.000000,159,3.940000
1422083964.000000,162,1.770000
1422083967.000000,164,1.390000
1422083970.000000,166,1.540000
1422083974.000000,165,2.540000
1422083975.000000,165,2.480000
1422083977.000000,164,3.810000
1422083981.000000,166,1.070000
1422083983.000000,167,2.730000
1422083985.000000,168,2.900000
1422083988.000000,169,4.970000
1422083989.000000,170,4.970000
1422083990.000000,170,4.830000
1422083991.000000,171,3.860000
1422083994.000000,172,2.950000
1422083996.000000,173,3.400000
1422083999.000000,172,1.010000
1422084002.000000,172,1.100000
1422084006.000000,171,1.130000
1422084007.000000,170,2.100000
1422084012.000000,169,3.070000
1422084015.000000,166,3.530000
1422084017.000000,165,2.630000
1422084019.000000,164,1.230000
1422084021.000000,163,0.470000
1422084025.000000,162,1.030000
1422084027.000000,162,2.320000
1422084031.000000,159,1.370000
1422084033.000000,156,1.230000
1422084037.000000,154,0.000000
1422084043.000000,151,0.000000
1422084044.000000,150,1.010000
1422084045.000000,150,0.940000
1422084049.000000,148,1.080000
1422084052.000000,147,2.190000
1422084054.000000,147,1.860000
1422084055.000000,147,1.750000
1422084056.000000,146,1.770000
1422084059.000000,144,1.220000
1422084062.000000,143,0.000000
1422084064.000000,143,1.200000
1422084066.000000,143,3.940000
1422084067.000000,144,4.930000
1422084069.000000,146,3.130000
1422084071.000000,147,0.660000
1422084072.000000,147,2.930000
1422084073.000000,149,2.870000
1422084075.000000,151,3.250000
1422084078.000000,153,2.910000
1422084080.000000,154,2.230000
1422084082.000000,156,4.370000
1422084084.000000,159,4.430000
1422084085.000000,160,3.630000
1422084086.000000,162,1.740000
1422084089.000000,164,2.490000
1422084091.000000,165,3.060000
1422084093.000000,164,3.010000
1422084094.000000,164,3.650000
1422084095.000000,165,3.220000
1422084097.000000,168,0.850000
1422084098.000000,169,2.480000
1422084101.000000,172,2.750000
1422084102.000000,172,2.760000
1422084105.000000,172,2.490000
1422084107.000000,171,1.750000
1422084109.000000,170,2.990000
1422084111.000000,170,3.870000
1422084113.000000,170,3.060000
1422084114.000000,170,2.590000
1422084116.000000,170,1.340000
1422084117.000000,170,1.930000
1422084119.000000,170,3.150000
1422084122.000000,170,3.090000
1422084124.000000,169,2.690000
1422084126.000000,167,2.640000
1422084127.000000,167,2.580000
1422084128.000000,167,2.580000
1422084131.000000,166,3.460000
1422084134.000000,164,2.290000
1422084135.000000,163,1.560000
1422084138.000000,161,0.000000
1422084143.000000,158,0.000000
1422084144.000000,158,0.000000
1422084145.000000,158,0.000000
1422084148.000000,155,0.000000
1422084151.000000,152,0.000000
1422084153.000000,149,0.000000
1422084155.000000,147,0.000000
1422084158.000000,144,0.000000
1422084162.000000,141,0.000000
1422084167.000000,138,0.000000
1422084170.000000,135,0.000000
1422084173.000000,134,0.000000
1422084177.000000,131,0.000000
1422084188.000000,129,0.000000
1422084194.000000,130,0.000000
1422084196.000000,133,0.000000
1422084201.000000,133,0.000000
1422084206.000000,132,0.000000
1422084222.000000,128,0.000000
1422084223.000000,124,0.000000
1422084224.000000,121,0.000000
1422084226.000000,118,0.000000
1422084229.000000,118,0.000000
1422084248.000000,-1,0.000000
1422084256.000000,118,0.000000
1422084259.000000,114,0.000000
1422084263.000000,114,0.000000
1422084266.000000,116,0.910000
1422084270.000000,118,0.000000
1422084296.000000,118,0.000000
1422084298.000000,115,0.000000
1422084316.000000,113,0.000000
1422084331.000000,116,0.000000
1422084333.000000,120,0.000000
1422084336.000000,123,0.000000
1422084337.000000,123,0.000000
1422084341.000000,120,0.000000
1422084348.000000,121,0.000000
1422084360.000000,118,0.000000
1422084363.000000,118,0.000000
1422084366.000000,117,0.000000
1422084367.000000,116,0.000000
1422084376.000000,119,0.000000
1422084382.000000,122,0.000000
1422084385.000000,123,0.000000
1422084390.000000,127,0.000000
1422084394.000000,130,0.000000
1422084409.000000,128,0.000000
1422084413.000000,125,0.000000
1422084415.000000,121,0.000000
1422084417.000000,118,0.000000
1422084419.000000,115,0.000000
1422084426.000000,115,0.000000
1422084428.000000,112,0.000000
1422084431.000000,111,0.000000
1422084434.000000,114,0.000000
1422084436.000000,115,0.000000
1422084439.000000,112,0.000000
1422084441.000000,113,1.570000
1422084442.000000,116,2.060000
1422084444.000000,121,2.010000
1422084446.000000,126,0.000000
1422084447.000000,128,1.120000
1422084449.000000,133,2.240000
1422084450.000000,134,2.240000
1422084452.000000,137,1.310000
1422084454.000000,138,1.940000
1422084458.000000,140,2.320000
1422084461.000000,144,1.750000
1422084462.000000,146,3.490000
1422084464.000000,149,3.740000
1422084466.000000,152,4.430000
1422084467.000000,153,3.950000
1422084469.000000,154,3.750000
1422084470.000000,153,0.870000
1422084471.000000,153,1.890000
1422084473.000000,152,2.060000
1422084477.000000,151,2.680000
1422084479.000000,150,2.460000
1422084482.000000,151,0.760000
1422084483.000000,151,1.840000
1422084485.000000,152,1.870000
1422084486.000000,153,2.380000
1422084488.000000,153,2.370000
1422084491.000000,153,0.480000
1422084492.000000,153,3.160000
1422084494.000000,155,4.770000
1422084497.000000,157,4.140000
1422084498.000000,158,4.140000
1422084499.000000,158,2.540000
1422084500.000000,158,2.440000
1422084502.000000,158,2.210000
1422084503.000000,157,2.210000
1422084506.000000,157,3.440000
1422084507.000000,156,3.440000
1422084509.000000,155,1.290000
1422084510.000000,154,1.290000
1422084513.000000,154,1.130000
1422084514.000000,154,1.900000
1422084517.000000,155,3.700000
1422084518.000000,155,3.700000
1422084519.000000,155,2.080000
1422084520.000000,154,2.300000
1422084524.000000,157,0.000000
1422084525.000000,157,2.150000
1422084528.000000,160,2.590000
1422084529.000000,161,2.430000
1422084532.000000,163,0.000000
1422084534.000000,163,1.890000
1422084536.000000,164,0.000000
1422084538.000000,165,3.850000
1422084539.000000,165,1.730000
1422084542.000000,165,2.680000
1422084543.000000,165,2.680000
1422084545.000000,166,4.170000
1422084546.000000,168,4.170000
1422084547.000000,168,4.960000
1422084548.000000,170,4.960000
1422084551.000000,173,0.530000
1422084553.000000,174,1.150000
1422084556.000000,173,1.390000
1422084557.000000,173,2.840000
1422084559.000000,171,1.870000
1422084561.000000,171,0.000000
1422084564.000000,168,0.000000
1422084566.000000,167,1.460000
1422084568.000000,168,2.920000
1422084572.000000,170,0.630000
1422084574.000000,169,1.010000
1422084576.000000,168,1.810000
1422084577.000000,167,2.450000
1422084579.000000,165,2.620000
1422084581.000000,162,2.650000
1422084584.000000,160,1.970000
1422084587.000000,159,2.310000
1422084590.000000,158,1.240000
1422084595.000000,157,1.050000
1422084597.000000,156,1.370000
1422084599.000000,154,1.810000
1422084601.000000,153,1.490000
1422084602.000000,152,0.790000
1422084605.000000,150,1.510000
1422084607.000000,152,2.230000
1422084610.000000,152,1.550000
1422084611.000000,152,1.060000
1422084614.000000,149,0.000000
1422084616.000000,149,1.340000
1422084617.000000,150,0.890000
1422084619.000000,151,0.990000
1422084622.000000,150,0.000000
1422084626.000000,150,1.380000
1422084627.000000,149,1.290000
1422084629.000000,149,3.180000
1422084631.000000,152,3.050000
1422084632.000000,153,2.840000
1422084634.000000,156,3.780000
1422084635.000000,158,4.320000
1422084637.000000,161,3.830000
1422084639.000000,165,1.130000
1422084641.000000,168,3.880000
1422084643.000000,170,4.230000
1422084646.000000,174,2.870000
1422084649.000000,177,4.250000
1422084650.000000,177,3.410000
1422084653.000000,177,2.060000
1422084654.000000,177,0.470000
1422084655.000000,177,5.000000
1422084656.000000,177,3.160000
1422084658.000000,177,1.960000
1422084659.000000,177,1.090000
1422084661.000000,177,1.690000
1422084662.000000,177,2.490000
1422084664.000000,177,2.310000
1422084667.000000,176,2.480000
1422084669.000000,176,2.960000
1422084670.000000,176,4.010000
1422084673.000000,177,4.080000
1422084676.000000,178,0.000000
1422084677.000000,177,1.960000
1422084679.000000,178,1.230000
1422084681.000000,179,1.120000
1422084683.000000,179,2.020000
1422084684.000000,180,2.960000
1422084686.000000,180,2.210000
1422084688.000000,179,2.900000
1422084689.000000,179,3.820000
1422084694.000000,178,3.230000
1422084695.000000,178,1.510000
1422084697.000000,177,3.680000
1422084699.000000,177,3.310000
1422084703.000000,176,3.240000
1422084705.000000,175,2.550000
1422084706.000000,175,2.060000
1422084707.000000,175,2.050000
1422084709.000000,175,1.600000
1422084713.000000,177,0.640000
1422084714.000000,177,1.350000
1422084715.000000,178,1.690000
1422084716.000000,178,2.030000
1422084718.000000,178,1.910000
1422084722.000000,176,3.190000
1422084725.000000,173,3.280000
1422084727.000000,172,3.280000
1422084729.000000,170,3.620000
1422084730.000000,171,4.270000
1422084733.000000,171,1.080000
1422084736.000000,171,0.000000
1422084738.000000,171,2.470000
1422084740.000000,171,1.690000
1422084745.000000,171,1.650000
1422084748.000000,171,1.010000
1422084754.000000,169,1.130000
1422084759.000000,167,1.570000
1422084760.000000,167,1.090000
1422084764.000000,165,1.610000
1422084765.000000,164,0.480000
1422084769.000000,164,1.950000
1422084770.000000,166,4.170000
1422084771.000000,167,2.430000
1422084773.000000,170,2.710000
1422084774.000000,172,2.270000
1422084776.000000,174,0.000000
1422084781.000000,171,0.000000
1422084782.000000,170,0.000000
1422084784.000000,167,0.000000
1422084787.000000,165,0.000000
1422084792.000000,161,0.000000
1422084795.000000,158,0.000000
1422084798.000000,155,0.000000
1422084799.000000,154,0.000000
1422084801.000000,151,0.000000
1422084804.000000,148,0.810000
1422084805.000000,147,1.450000
1422084807.000000,146,1.500000
1422084813.000000,144,0.450000
1422084815.000000,144,1.140000
1422084817.000000,142,0.850000
1422084819.000000,140,1.330000
1422084821.000000,140,1.280000
1422084824.000000,142,1.000000
1422084826.000000,143,0.790000
1422084830.000000,146,1.000000
1422084832.000000,147,1.660000
1422084836.000000,148,2.060000
1422084838.000000,149,1.570000
1422084841.000000,147,0.900000
1422084843.000000,146,0.000000
1422084853.000000,145,0.000000
1422084855.000000,143,0.980000
1422084858.000000,145,2.330000
1422084860.000000,149,4.510000
1422084861.000000,150,4.420000
1422084863.000000,154,2.270000
1422084866.000000,154,2.120000
1422084868.000000,154,1.960000
1422084869.000000,153,2.260000
1422084871.000000,152,2.530000
1422084872.000000,151,2.650000
1422084874.000000,150,1.700000
1422084876.000000,148,1.560000
1422084878.000000,148,1.480000
1422084881.000000,150,1.900000
1422084882.000000,151,1.790000
1422084883.000000,150,1.770000
1422084885.000000,151,2.360000
1422084888.000000,152,1.890000
1422084890.000000,152,1.560000
1422084891.000000,152,0.950000
1422084894.000000,154,1.890000
1422084897.000000,153,1.440000
1422084900.000000,151,2.090000
1422084901.000000,151,3.180000
1422084903.000000,152,3.100000
1422084904.000000,151,2.450000
1422084907.000000,150,2.160000
1422084910.000000,149,0.470000
1422084917.000000,148,0.740000
1422084921.000000,145,0.000000
1422084922.000000,144,0.000000
1422084924.000000,143,0.920000
1422084927.000000,143,0.000000
1422084932.000000,141,1.130000
1422084934.000000,141,1.230000
1422084937.000000,142,2.610000
1422084938.000000,141,2.120000
1422084940.000000,142,3.180000
1422084942.000000,143,2.830000
1422084944.000000,142,1.200000
1422084947.000000,146,2.010000
1422084948.000000,146,2.010000
1422084949.000000,148,2.460000
1422084950.000000,149,2.210000
1422084954.000000,149,1.920000
1422084956.000000,148,1.390000
1422084957.000000,147,0.960000
1422084958.000000,146,0.000000
1422084963.000000,143,0.000000
1422084966.000000,139,0.000000
1422084968.000000,135,0.000000
1422084970.000000,132,0.000000
1422084976.000000,135,0.640000
1422084979.000000,136,0.970000
1422084981.000000,137,0.710000
1422084984.000000,139,1.440000
1422084985.000000,139,1.420000
1422084989.000000,141,1.590000
1422084992.000000,140,1.930000
1422084995.000000,138,1.280000
1422084998.000000,142,1.680000
1422084999.000000,143,1.830000
1422085001.000000,146,2.840000
1422085002.000000,147,2.840000
1422085003.000000,146,3.230000
1422085004.000000,146,2.340000
1422085005.000000,145,2.430000
1422085006.000000,146,2.660000
1422085010.000000,147,2.480000
1422085011.000000,147,2.320000
1422085013.000000,146,1.920000
1422085014.000000,146,1.900000
1422085016.000000,146,0.000000
1422085028.000000,147,1.530000
1422085032.000000,147,1.970000
1422085035.000000,145,1.650000
1422085036.000000,145,1.760000
1422085038.000000,145,3.220000
1422085041.000000,144,2.310000
1422085045.000000,141,1.130000
1422085046.000000,140,0.000000
1422085051.000000,140,0.000000
1422085057.000000,138,0.950000
1422085059.000000,140,1.030000
1422085061.000000,142,2.420000
1422085064.000000,142,1.590000
1422085066.000000,139,2.130000
1422085070.000000,139,2.160000
1422085073.000000,140,0.890000
1422085074.000000,141,1.780000
1422085077.000000,144,2.390000
1422085079.000000,144,3.050000
1422085081.000000,145,1.930000
1422085084.000000,143,2.600000
1422085085.000000,143,1.880000
1422085089.000000,144,0.000000
1422085092.000000,146,1.180000
1422085096.000000,146,1.470000
1422085097.000000,146,1.310000
1422085101.000000,147,3.720000
1422085104.000000,149,0.780000
1422085105.000000,149,0.990000
